source,destination,risk,s_name,d_name,s_latt,s_long,d_latt,d_long,s_country,d_country
8311,7892,6.494458821567467e-08,Changzhou,Huizhou,31.9667,119.9833,22.7,114.5667,CHN,CHN
8311,7895,6.059483310783616e-08,Changzhou,Mai-Liao,31.9667,119.9833,23.7852,120.1803,CHN,TWN
8311,3647,4.805162777525449e-08,Changzhou,Taichung,31.9667,119.9833,24.28,120.5275,CHN,TWN
8311,5863,4.515458502689398e-08,Changzhou,Basuo,31.9667,119.9833,19.1,108.6167,CHN,CHN
8311,4336,4.342127998229047e-08,Changzhou,Gresik,31.9667,119.9833,-7.15,112.65,CHN,IDN
8311,950,4.0941137438835875e-08,Changzhou,Sandakan,31.9667,119.9833,5.8119,118.0784,CHN,MYS
8311,5623,3.3708704596309315e-08,Changzhou,Port Kembla,31.9667,119.9833,-34.465,150.8891,CHN,AUS
8311,4074,2.6016240268661004e-08,Changzhou,Batangas,31.9667,119.9833,13.75,121.05,CHN,PHL
8311,3773,2.2946703941752918e-08,Changzhou,Isabel,31.9667,119.9833,10.9167,124.4167,CHN,PHL
8311,5708,1.709128431057718e-08,Changzhou,Chiba,31.9667,119.9833,35.5803,140.1275,CHN,JPN
8311,6366,1.5129461559638563e-08,Changzhou,Map Ta Phut,31.9667,119.9833,12.65,101.15,CHN,THA
8311,502,1.3378341526004684e-08,Changzhou,Kawasaki,31.9667,119.9833,35.5,139.75,CHN,JPN
8311,5369,1.2498658684599075e-08,Changzhou,Vung Tau,31.9667,119.9833,10.4111,107.1364,CHN,VNM
8311,2121,1.131240439460897e-08,Changzhou,Shimonoseki,31.9667,119.9833,33.9333,130.9333,CHN,JPN
8311,4272,7.252200741983984e-09,Changzhou,Anyer,31.9667,119.9833,-6.0333,105.9333,CHN,IDN
8311,3958,6.70982085450876e-09,Changzhou,Kerteh Terminal,31.9667,119.9833,4.5833,103.45,CHN,MYS
8311,1070,5.993091866464023e-09,Changzhou,Ube,31.9667,119.9833,33.9514,131.2464,CHN,JPN
8311,5898,4.883446358353593e-09,Changzhou,Rayong,31.9667,119.9833,12.6333,101.2833,CHN,THA
8311,9343,4.779197501440007e-09,Changzhou,Dafeng,31.9667,119.9833,33.2,120.4167,CHN,CHN
8311,1348,3.543852993474379e-09,Changzhou,Matsuyama,31.9667,119.9833,33.8295,132.6964,CHN,JPN
8311,1483,2.8666549358737054e-09,Changzhou,Mizushima,31.9667,119.9833,34.4864,133.7325,CHN,JPN
8311,2151,1.8607929518024324e-09,Changzhou,Kobe,31.9667,119.9833,34.6886,135.2022,CHN,JPN
8311,5444,1.7378927667044953e-09,Changzhou,Kikuma,31.9667,119.9833,34.0333,132.8333,CHN,JPN
8311,6071,1.5396186477360003e-09,Changzhou,Onsan,31.9667,119.9833,35.4458,129.3569,CHN,KOR
8311,5196,1.5311618308360724e-09,Changzhou,Manila,31.9667,119.9833,14.5833,120.9667,CHN,PHL
8311,2772,1.4896226216102055e-09,Changzhou,Mariveles,31.9667,119.9833,14.4167,120.5,CHN,PHL
8311,5172,1.2373175802731915e-09,Changzhou,Sakai,31.9667,119.9833,34.4847,135.3897,CHN,JPN
8311,6126,1.1903193159689549e-09,Changzhou,Banten,31.9667,119.9833,-6.0167,105.9667,CHN,IDN
8311,7660,7.074538898327849e-10,Changzhou,Okke,31.9667,119.9833,37.5,129.0833,CHN,KOR
8311,2508,6.747014884190862e-10,Changzhou,Donghae,31.9667,119.9833,37.5136,129.1203,CHN,KOR
8311,8842,3.7485857111249477e-10,Changzhou,Huanghua,31.9667,119.9833,38.3667,117.3333,CHN,CHN
8311,925,2.0012016521140122e-10,Changzhou,Saganoseki,31.9667,119.9833,33.2497,131.8631,CHN,JPN
8311,5290,1.6409264605081858e-10,Changzhou,Mina Saqr,31.9667,119.9833,25.9833,56.05,CHN,ARE
8311,5586,1.2718479619547265e-10,Changzhou,Mokpo,31.9667,119.9833,34.7828,126.3847,CHN,KOR
8311,8219,8.823994732775114e-11,Changzhou,Qianwan,31.9667,119.9833,35.9833,120.1833,CHN,CHN
8311,5146,7.164648978650636e-11,Changzhou,Ulsan,31.9667,119.9833,35.505,129.3841,CHN,KOR
8311,5828,7.039011811179789e-11,Changzhou,Xingang,31.9667,119.9833,38.9833,117.75,CHN,CHN
8311,4128,3.919566286067275e-11,Changzhou,Shikama,31.9667,119.9833,34.7833,134.6667,CHN,JPN
8311,4240,3.59288313084929e-11,Changzhou,Kashima,31.9667,119.9833,35.9217,140.6773,CHN,JPN
8311,7584,3.0479468001261635e-11,Changzhou,Rizhao,31.9667,119.9833,35.3795,119.5439,CHN,CHN
8311,3283,2.5171371927473566e-11,Changzhou,Lanshan,31.9667,119.9833,35.0833,119.35,CHN,CHN
8311,7705,1.977040981832423e-11,Changzhou,Tangshan,31.9667,119.9833,39.2167,119.0167,CHN,CHN
8311,9597,1.5086643697001248e-11,Changzhou,Huangdao,31.9667,119.9833,36.0273,120.2161,CHN,CHN
8311,2994,1.4607403815365745e-11,Changzhou,Tokuyama,31.9667,119.9833,34,131.8,CHN,JPN
8311,3415,9.434514600242434e-12,Changzhou,Lianyungang,31.9667,119.9833,34.7333,119.45,CHN,CHN
8311,4404,5.14200184378906e-12,Changzhou,Gunsan,31.9667,119.9833,35.9753,126.6264,CHN,KOR
8311,8639,3.965637982099219e-12,Changzhou,Laizhou,31.9667,119.9833,37.3908,119.9553,CHN,CHN
8311,2302,1.6170930942440996e-12,Changzhou,Longkou,31.9667,119.9833,37.6608,120.3178,CHN,CHN
8311,722,1.322267235014098e-12,Changzhou,Pyeongtaek,31.9667,119.9833,36.9969,126.7914,CHN,KOR
8311,4438,7.737987522260884e-13,Changzhou,Weihai,31.9667,119.9833,37.5044,122.1192,CHN,CHN
8311,3269,2.5849049815372593e-13,Changzhou,Longview,31.9667,119.9833,46.1333,-122.9333,CHN,USA
8311,6406,1.8970513862692284e-13,Changzhou,Bayuquan,31.9667,119.9833,40.2889,122.0991,CHN,CHN
8311,3983,8.355164451152777e-14,Changzhou,Dalian,31.9667,119.9833,38.9248,121.6514,CHN,CHN
8311,2957,6.936491771964269e-14,Changzhou,Qinhuangdao,31.9667,119.9833,39.9317,119.6411,CHN,CHN
8311,5588,4.9335653575930466e-14,Changzhou,Astoria,31.9667,119.9833,46.1833,-123.8333,CHN,USA
8311,3974,4.4096919704649034e-14,Changzhou,Yantai,31.9667,119.9833,37.5644,121.3703,CHN,CHN
8311,8517,4.180058051075237e-14,Changzhou,Shanhaiguan,31.9667,119.9833,39.9864,119.8292,CHN,CHN
8311,9592,2.6190402157886803e-14,Changzhou,Panjin,31.9667,119.9833,41.1167,122.0667,CHN,CHN
8311,2230,1.431406982522801e-14,Changzhou,Yingkou,31.9667,119.9833,40.6833,122.2333,CHN,CHN
8311,6196,1.2075238058733258e-14,Changzhou,Daesan,31.9667,119.9833,37.0119,126.4106,CHN,KOR
8311,4842,1.2058711211979987e-14,Changzhou,Dandong,31.9667,119.9833,40.1333,124.4,CHN,CHN
8311,8142,3.756481190134084e-15,Changzhou,Huludao,31.9667,119.9833,40.7167,120.9833,CHN,CHN
8311,4303,3.626759759131524e-15,Changzhou,Incheon,31.9667,119.9833,37.465,126.6267,CHN,KOR
8311,3108,3.5092321432536564e-15,Changzhou,Nanaimo,31.9667,119.9833,49.1667,-123.9333,CHN,CAN
8311,7590,7.198064609891889e-16,Changzhou,Jinzhou,31.9667,119.9833,40.8405,121.0464,CHN,CHN
8311,126,2.221073198278108e-17,Changzhou,Manchester(USA),31.9667,119.9833,47.55,-122.5333,CHN,USA
8311,3444,3.774091709918454e-20,Changzhou,Nakhodka,31.9667,119.9833,42.7986,132.877,CHN,RUS
8311,818,1.4171345066701583e-20,Changzhou,Vostochnyy,31.9667,119.9833,42.7503,133.0767,CHN,RUS
8311,4309,1.217500890751117e-20,Changzhou,Vanino,31.9667,119.9833,49.0833,140.2667,CHN,RUS
8311,6267,1.9784386485381656e-21,Changzhou,Sovetskaya Gavan,31.9667,119.9833,48.9723,140.2748,CHN,RUS
8311,944,6.411128185282092e-22,Changzhou,Vladivostok,31.9667,119.9833,43.0983,131.8922,CHN,RUS
5419,1796,2.098154623054812e-05,Yizheng,San Nicolas(ARG),32.2,119.2,-33.3314,-60.2225,CHN,ARG
5419,2159,5.215026811650188e-06,Yizheng,Newcastle(AUS),32.2,119.2,-32.9053,151.7636,CHN,AUS
5419,1600,2.315748464922222e-06,Yizheng,Melbourne,32.2,119.2,-37.8311,144.9178,CHN,AUS
5419,5708,2.009144966380367e-06,Yizheng,Chiba,32.2,119.2,35.5803,140.1275,CHN,JPN
5419,4067,9.706738008049023e-07,Yizheng,Brisbane,32.2,119.2,-27.4092,153.1558,CHN,AUS
5419,502,6.253322617733274e-07,Yizheng,Kawasaki,32.2,119.2,35.5,139.75,CHN,JPN
5419,2088,5.322492398716079e-07,Yizheng,Oita,32.2,119.2,33.2673,131.5111,CHN,JPN
5419,8842,2.5568818658108246e-07,Yizheng,Huanghua,32.2,119.2,38.3667,117.3333,CHN,CHN
5419,3083,2.353544400809373e-07,Yizheng,Fukuyama,32.2,119.2,34.4561,133.4369,CHN,JPN
5419,962,1.986063372093404e-07,Yizheng,Uno,32.2,119.2,34.4833,133.95,CHN,JPN
5419,5828,1.56229890708694e-07,Yizheng,Xingang,32.2,119.2,38.9833,117.75,CHN,CHN
5419,2508,8.492074773413274e-08,Yizheng,Donghae,32.2,119.2,37.5136,129.1203,CHN,KOR
5419,8115,7.857421172942879e-08,Yizheng,Dongguan,32.2,119.2,23.05,113.7167,CHN,CHN
5419,1483,3.9007685004825384e-08,Yizheng,Mizushima,32.2,119.2,34.4864,133.7325,CHN,JPN
5419,3974,3.426860370629859e-08,Yizheng,Yantai,32.2,119.2,37.5644,121.3703,CHN,CHN
5419,7582,3.149771887879721e-08,Yizheng,Shidao,32.2,119.2,36.8798,122.4289,CHN,CHN
5419,4152,2.5841698711741897e-08,Yizheng,Niihama,32.2,119.2,33.9619,133.2656,CHN,JPN
5419,6406,2.2406313054414544e-08,Yizheng,Bayuquan,32.2,119.2,40.2889,122.0991,CHN,CHN
5419,2302,1.9995682895815914e-08,Yizheng,Longkou,32.2,119.2,37.6608,120.3178,CHN,CHN
5419,7584,1.6878322587067383e-08,Yizheng,Rizhao,32.2,119.2,35.3795,119.5439,CHN,CHN
5419,5146,1.5868667575419962e-08,Yizheng,Ulsan,32.2,119.2,35.505,129.3841,CHN,KOR
5419,2230,1.5269500026226734e-08,Yizheng,Yingkou,32.2,119.2,40.6833,122.2333,CHN,CHN
5419,6071,1.517167097223204e-08,Yizheng,Onsan,32.2,119.2,35.4458,129.3569,CHN,KOR
5419,8639,1.1331776317743676e-08,Yizheng,Laizhou,32.2,119.2,37.3908,119.9553,CHN,CHN
5419,3283,1.0750580949461834e-08,Yizheng,Lanshan,32.2,119.2,35.0833,119.35,CHN,CHN
5419,3725,1.0441871287823872e-08,Yizheng,Xiamen,32.2,119.2,24.4575,118.0714,CHN,CHN
5419,1139,9.811054186594124e-09,Yizheng,Hiroshima,32.2,119.2,34.3603,132.435,CHN,JPN
5419,5493,8.263684974237553e-09,Yizheng,Osaka,32.2,119.2,34.6394,135.4173,CHN,JPN
5419,3923,8.01280119274444e-09,Yizheng,Zhanjiang,32.2,119.2,21.1811,110.4033,CHN,CHN
5419,4303,7.4015294327954245e-09,Yizheng,Incheon,32.2,119.2,37.465,126.6267,CHN,KOR
5419,8308,7.188387910068686e-09,Yizheng,Penglai,32.2,119.2,37.8167,120.7167,CHN,CHN
5419,3983,7.147870082946625e-09,Yizheng,Dalian,32.2,119.2,38.9248,121.6514,CHN,CHN
5419,2994,5.459150462950728e-09,Yizheng,Tokuyama,32.2,119.2,34,131.8,CHN,JPN
5419,722,3.2625300878902515e-09,Yizheng,Pyeongtaek,32.2,119.2,36.9969,126.7914,CHN,KOR
5419,8142,3.149178557158127e-09,Yizheng,Huludao,32.2,119.2,40.7167,120.9833,CHN,CHN
5419,1927,2.108625358016931e-09,Yizheng,Moji,32.2,119.2,33.95,130.9667,CHN,JPN
5419,6196,1.5386863347056727e-09,Yizheng,Daesan,32.2,119.2,37.0119,126.4106,CHN,KOR
5419,3867,1.3830149148476493e-09,Yizheng,Haiphong,32.2,119.2,20.8667,106.6667,CHN,VNM
5419,8839,5.454370855613552e-10,Yizheng,Sendai-Shiogama,32.2,119.2,38.2866,141.0267,CHN,JPN
5419,4343,5.232819460095759e-10,Yizheng,Beihai,32.2,119.2,21.4809,109.1198,CHN,CHN
5419,3647,1.0494414328970041e-10,Yizheng,Taichung,32.2,119.2,24.28,120.5275,CHN,TWN
5419,3164,1.001654704832746e-10,Yizheng,Hong Kong,32.2,119.2,22.2861,114.1575,CHN,CHN
5419,7892,3.308994753917658e-11,Yizheng,Huizhou,32.2,119.2,22.7,114.5667,CHN,CHN
5419,5904,2.2959436026995303e-11,Yizheng,An Ping,32.2,119.2,23.0103,120.1547,CHN,TWN
5419,1504,1.6462767521823902e-11,Yizheng,Kaohsiung,32.2,119.2,22.5927,120.3053,CHN,TWN
5419,4088,5.308367952934306e-12,Yizheng,Townsville,32.2,119.2,-19.2558,146.8286,CHN,AUS
5419,7703,4.762115120913366e-12,Yizheng,Shuidong,32.2,119.2,21.4833,111.0667,CHN,CHN
5419,818,1.5977797472623724e-12,Yizheng,Vostochnyy,32.2,119.2,42.7503,133.0767,CHN,RUS
5419,7895,1.243099913202446e-12,Yizheng,Mai-Liao,32.2,119.2,23.7852,120.1803,CHN,TWN
5419,3262,1.2139706234344408e-12,Yizheng,Muroran,32.2,119.2,42.35,140.95,CHN,JPN
5419,3444,1.0541511508996061e-12,Yizheng,Nakhodka,32.2,119.2,42.7986,132.877,CHN,RUS
5419,1165,4.4533467717855796e-13,Yizheng,Singapore,32.2,119.2,1.2689,103.8331,CHN,SGP
5419,1903,1.9660428813095482e-13,Yizheng,Pasir Gudang,32.2,119.2,1.4366,103.8975,CHN,MYS
5419,3943,1.9516899096626425e-13,Yizheng,Corinto,32.2,119.2,12.4753,-87.1377,CHN,NIC
5419,5152,1.1629326826682739e-13,Yizheng,Davao,32.2,119.2,7.1692,125.6455,CHN,PHL
5419,2445,6.589633351994466e-14,Yizheng,Jakarta,32.2,119.2,-6.1086,106.8889,CHN,IDN
5419,3003,6.396590811903103e-14,Yizheng,Ko Sichang,32.2,119.2,13.15,100.8,CHN,THA
5419,8850,4.865682885055308e-14,Yizheng,Tanjung Langsat,32.2,119.2,1.4667,104.0167,CHN,MYS
5419,52,3.492444391320299e-14,Yizheng,Lahad Datu,32.2,119.2,5.0239,118.3494,CHN,MYS
5419,5262,2.4860473656420803e-14,Yizheng,Pomalaa,32.2,119.2,-4.1667,121.5833,CHN,IDN
5419,5924,2.190983330344998e-14,Yizheng,Kendari,32.2,119.2,-3.9667,122.5833,CHN,IDN
5419,3272,2.1129052769680053e-14,Yizheng,Laem Chabang,32.2,119.2,13.0833,100.8833,CHN,THA
5419,4336,1.485275730540735e-14,Yizheng,Gresik,32.2,119.2,-7.15,112.65,CHN,IDN
5419,4074,1.4496380851748158e-14,Yizheng,Batangas,32.2,119.2,13.75,121.05,CHN,PHL
5419,232,1.3861735515993464e-14,Yizheng,Balikpapan,32.2,119.2,-1.2667,116.8167,CHN,IDN
5419,6366,3.5001997841032746e-15,Yizheng,Map Ta Phut,32.2,119.2,12.65,101.15,CHN,THA
5419,5858,2.8379255681751186e-15,Yizheng,Nevelsk,32.2,119.2,46.6667,141.85,CHN,RUS
5419,950,2.8320068230601226e-15,Yizheng,Sandakan,32.2,119.2,5.8119,118.0784,CHN,MYS
5419,5898,2.3439305441720255e-15,Yizheng,Rayong,32.2,119.2,12.6333,101.2833,CHN,THA
6069,5605,1.9422458298366665e-05,Zhenjiang,San Francisco,32.2167,119.4072,37.8,-122.4167,CHN,USA
6069,9343,8.1040486924223e-06,Zhenjiang,Dafeng,32.2167,119.4072,33.2,120.4167,CHN,CHN
6069,2159,7.246366499398101e-06,Zhenjiang,Newcastle(AUS),32.2167,119.4072,-32.9053,151.7636,CHN,AUS
6069,2088,2.8385604845586496e-06,Zhenjiang,Oita,32.2167,119.4072,33.2673,131.5111,CHN,JPN
6069,238,2.6801721733588882e-06,Zhenjiang,Portland(OR USA),32.2167,119.4072,45.5667,-122.7333,CHN,USA
6069,4811,2.1516842707057267e-06,Zhenjiang,Wuhan,32.2167,119.4072,30.5833,114.3167,CHN,CHN
6069,4067,1.54189594869298e-06,Zhenjiang,Brisbane,32.2167,119.4072,-27.4092,153.1558,CHN,AUS
6069,1387,9.425120178042874e-07,Zhenjiang,Kisarazu,32.2167,119.4072,35.3631,139.8608,CHN,JPN
6069,5708,8.551023269133531e-07,Zhenjiang,Chiba,32.2167,119.4072,35.5803,140.1275,CHN,JPN
6069,502,3.39606952473535e-07,Zhenjiang,Kawasaki,32.2167,119.4072,35.5,139.75,CHN,JPN
6069,8842,3.2224855872970435e-07,Zhenjiang,Huanghua,32.2167,119.4072,38.3667,117.3333,CHN,CHN
6069,306,1.862459922504959e-07,Zhenjiang,Huangpu,32.2167,119.4072,23.0975,113.4242,CHN,CHN
6069,2842,1.8492937734811092e-07,Zhenjiang,Yokohama,32.2167,119.4072,35.4386,139.6636,CHN,JPN
6069,5828,1.6802724848869412e-07,Zhenjiang,Xingang,32.2167,119.4072,38.9833,117.75,CHN,CHN
6069,3415,1.4684669651365335e-07,Zhenjiang,Lianyungang,32.2167,119.4072,34.7333,119.45,CHN,CHN
6069,7705,1.4386165184251487e-07,Zhenjiang,Tangshan,32.2167,119.4072,39.2167,119.0167,CHN,CHN
6069,8465,1.3979519829072076e-07,Zhenjiang,Rongcheng,32.2167,119.4072,37.15,122.4,CHN,CHN
6069,8637,1.3868191668380288e-07,Zhenjiang,Humen,32.2167,119.4072,22.8,113.6667,CHN,CHN
6069,2508,1.343160852751367e-07,Zhenjiang,Donghae,32.2167,119.4072,37.5136,129.1203,CHN,KOR
6069,4842,1.3244885424666772e-07,Zhenjiang,Dandong,32.2167,119.4072,40.1333,124.4,CHN,CHN
6069,3762,1.2870759881302202e-07,Zhenjiang,Susaki,32.2167,119.4072,33.3833,133.3,CHN,JPN
6069,2415,1.2710837519012333e-07,Zhenjiang,Kinuura,32.2167,119.4072,34.8698,136.9389,CHN,JPN
6069,8219,1.2507269615665939e-07,Zhenjiang,Qianwan,32.2167,119.4072,35.9833,120.1833,CHN,CHN
6069,1385,1.1226535932848885e-07,Zhenjiang,Minamata,32.2167,119.4072,32.2167,130.3333,CHN,JPN
6069,3279,1.1221962546377308e-07,Zhenjiang,Tsukumi,32.2167,119.4072,33.0894,131.8536,CHN,JPN
6069,3489,8.787847794772772e-08,Zhenjiang,Wakayama,32.2167,119.4072,34.2,135.1333,CHN,JPN
6069,3283,7.56889690017125e-08,Zhenjiang,Lanshan,32.2167,119.4072,35.0833,119.35,CHN,CHN
6069,925,7.50077613801435e-08,Zhenjiang,Saganoseki,32.2167,119.4072,33.2497,131.8631,CHN,JPN
6069,2994,7.054806470497698e-08,Zhenjiang,Tokuyama,32.2167,119.4072,34,131.8,CHN,JPN
6069,3464,7.016071059509722e-08,Zhenjiang,Gladstone,32.2167,119.4072,-23.84,151.2678,CHN,AUS
6069,7584,6.536941932089032e-08,Zhenjiang,Rizhao,32.2167,119.4072,35.3795,119.5439,CHN,CHN
6069,450,6.507481639148919e-08,Zhenjiang,Bundaberg,32.2167,119.4072,-24.8067,152.4003,CHN,AUS
6069,3083,6.373236819976314e-08,Zhenjiang,Fukuyama,32.2167,119.4072,34.4561,133.4369,CHN,JPN
6069,1425,6.252376580611529e-08,Zhenjiang,Kakogawa,32.2167,119.4072,34.7,134.8333,CHN,JPN
6069,808,5.708572042694046e-08,Zhenjiang,Naoetsu,32.2167,119.4072,37.1833,138.25,CHN,JPN
6069,7606,5.357399712660699e-08,Zhenjiang,Tauranga,32.2167,119.4072,-37.65,176.1667,CHN,NZL
6069,7597,5.252688516079257e-08,Zhenjiang,Long Beach,32.2167,119.4072,33.7664,-118.2108,CHN,USA
6069,1483,4.652662442634004e-08,Zhenjiang,Mizushima,32.2167,119.4072,34.4864,133.7325,CHN,JPN
6069,2549,4.3010606574290284e-08,Zhenjiang,Qingdao,32.2167,119.4072,36.0897,120.325,CHN,CHN
6069,2375,3.291234957179769e-08,Zhenjiang,Guangzhou,32.2167,119.4072,23.1,113.2333,CHN,CHN
6069,8106,3.09941923821211e-08,Zhenjiang,Higashi-Harima,32.2167,119.4072,34.7158,134.8625,CHN,JPN
6069,8639,2.868581488535291e-08,Zhenjiang,Laizhou,32.2167,119.4072,37.3908,119.9553,CHN,CHN
6069,1070,2.6605394664985432e-08,Zhenjiang,Ube,32.2167,119.4072,33.9514,131.2464,CHN,JPN
6069,1872,2.6539039567276453e-08,Zhenjiang,Yokkaichi,32.2167,119.4072,34.9644,136.6383,CHN,JPN
6069,5775,2.4788195832360993e-08,Zhenjiang,Pohang,32.2167,119.4072,36.0064,129.41,CHN,KOR
6069,311,2.1913565904235405e-08,Zhenjiang,Vancouver(CAN),32.2167,119.4072,49.2847,-123.1119,CHN,CAN
6069,6406,2.1653293729026897e-08,Zhenjiang,Bayuquan,32.2167,119.4072,40.2889,122.0991,CHN,CHN
6069,3832,2.0928601950951092e-08,Zhenjiang,Nagoya,32.2167,119.4072,35.0344,136.8703,CHN,JPN
6069,6071,2.0513326707401718e-08,Zhenjiang,Onsan,32.2167,119.4072,35.4458,129.3569,CHN,KOR
6069,3974,2.017566540978901e-08,Zhenjiang,Yantai,32.2167,119.4072,37.5644,121.3703,CHN,CHN
6069,5588,1.9149130715476955e-08,Zhenjiang,Astoria,32.2167,119.4072,46.1833,-123.8333,CHN,USA
6069,8308,1.890455174328884e-08,Zhenjiang,Penglai,32.2167,119.4072,37.8167,120.7167,CHN,CHN
6069,8517,1.7493228478483128e-08,Zhenjiang,Shanhaiguan,32.2167,119.4072,39.9864,119.8292,CHN,CHN
6069,8162,1.7109361098864525e-08,Zhenjiang,Westport(WA USA),32.2167,119.4072,46.8833,-124.1,CHN,USA
6069,3988,1.57678100194599e-08,Zhenjiang,Quanzhou,32.2167,119.4072,24.9,118.5833,CHN,CHN
6069,1846,1.4990587171370322e-08,Zhenjiang,Geraldton,32.2167,119.4072,-28.7786,114.5897,CHN,AUS
6069,3824,1.4094853700348994e-08,Zhenjiang,Wellington,32.2167,119.4072,-41.2833,174.7667,CHN,NZL
6069,5146,1.1339235155364403e-08,Zhenjiang,Ulsan,32.2167,119.4072,35.505,129.3841,CHN,KOR
6069,1816,1.0672321760908514e-08,Zhenjiang,Nelson(NZL),32.2167,119.4072,-41.2667,173.3167,CHN,NZL
6069,2957,1.0583585716432301e-08,Zhenjiang,Qinhuangdao,32.2167,119.4072,39.9317,119.6411,CHN,CHN
6069,3983,1.0576627060869152e-08,Zhenjiang,Dalian,32.2167,119.4072,38.9248,121.6514,CHN,CHN
6069,1139,1.0063309428355429e-08,Zhenjiang,Hiroshima,32.2167,119.4072,34.3603,132.435,CHN,JPN
6069,957,9.672240086050644e-09,Zhenjiang,Onomichi,32.2167,119.4072,34.4,133.1833,CHN,JPN
6069,8115,9.108879562876606e-09,Zhenjiang,Dongguan,32.2167,119.4072,23.05,113.7167,CHN,CHN
6069,4128,9.071637503693524e-09,Zhenjiang,Shikama,32.2167,119.4072,34.7833,134.6667,CHN,JPN
6069,8140,8.505909575553638e-09,Zhenjiang,Yangjiang,32.2167,119.4072,21.85,111.9333,CHN,CHN
6069,2151,7.800012972607063e-09,Zhenjiang,Kobe,32.2167,119.4072,34.6886,135.2022,CHN,JPN
6069,8,6.944186555954224e-09,Zhenjiang,Jiangmen,32.2167,119.4072,22.6667,113.0833,CHN,CHN
6069,3923,6.7962363151661375e-09,Zhenjiang,Zhanjiang,32.2167,119.4072,21.1811,110.4033,CHN,CHN
6069,5172,6.668416334364338e-09,Zhenjiang,Sakai,32.2167,119.4072,34.4847,135.3897,CHN,JPN
6069,5586,6.2864160591670044e-09,Zhenjiang,Mokpo,32.2167,119.4072,34.7828,126.3847,CHN,KOR
6069,4240,6.16641772280853e-09,Zhenjiang,Kashima,32.2167,119.4072,35.9217,140.6773,CHN,JPN
6069,4404,6.147283696321166e-09,Zhenjiang,Gunsan,32.2167,119.4072,35.9753,126.6264,CHN,KOR
6069,8640,5.908709342509825e-09,Zhenjiang,Nansha,32.2167,119.4072,22.7714,113.6081,CHN,CHN
6069,4303,5.772181519248436e-09,Zhenjiang,Incheon,32.2167,119.4072,37.465,126.6267,CHN,KOR
6069,5493,5.72975006330771e-09,Zhenjiang,Osaka,32.2167,119.4072,34.6394,135.4173,CHN,JPN
6069,3191,5.051924907282751e-09,Zhenjiang,Iwakuni,32.2167,119.4072,34.1761,132.2383,CHN,JPN
6069,7582,4.548641626720652e-09,Zhenjiang,Shidao,32.2167,119.4072,36.8798,122.4289,CHN,CHN
6069,4019,4.289959245476598e-09,Zhenjiang,Onahama,32.2167,119.4072,36.9333,140.9167,CHN,JPN
